institution,year,status,total
Sykehuset Østfold HF,2022,diamant,4
Sykehuset Østfold HF,2022,gull,62
Sykehuset Østfold HF,2022,hybrid,12
Sykehuset Østfold HF,2022,hybrid_avtale,23
Sykehuset Østfold HF,2022,grønn,7
Sykehuset Østfold HF,2022,lukket,18
Sykehuset Østfold HF,2023,diamant,4
Sykehuset Østfold HF,2023,gull,63
Sykehuset Østfold HF,2023,hybrid,18
Sykehuset Østfold HF,2023,hybrid_avtale,27
Sykehuset Østfold HF,2023,grønn,6
Sykehuset Østfold HF,2023,lukket,16
Sykehuset Østfold HF,2024,diamant,5
Sykehuset Østfold HF,2024,gull,57
Sykehuset Østfold HF,2024,hybrid,14
Sykehuset Østfold HF,2024,hybrid_avtale,30
Sykehuset Østfold HF,2024,grønn,3
Sykehuset Østfold HF,2024,lukket,13
Sykehuset Østfold HF,2025,diamant,5
Sykehuset Østfold HF,2025,gull,65
Sykehuset Østfold HF,2025,hybrid,29
Sykehuset Østfold HF,2025,hybrid_avtale,25
Sykehuset Østfold HF,2025,grønn,8
Sykehuset Østfold HF,2025,deponert,4
Sykehuset Østfold HF,2025,lukket,18
Sámi allaskuvla/Sámi University of Applied Sciences,2013,gull,2
Sámi allaskuvla/Sámi University of Applied Sciences,2013,lukket,3
Sámi allaskuvla/Sámi University of Applied Sciences,2014,diamant,2
Sámi allaskuvla/Sámi University of Applied Sciences,2014,grønn,2
Sámi allaskuvla/Sámi University of Applied Sciences,2014,lukket,8
Sámi allaskuvla/Sámi University of Applied Sciences,2015,gull,2
Sámi allaskuvla/Sámi University of Applied Sciences,2015,hybrid,1
Sámi allaskuvla/Sámi University of Applied Sciences,2015,grønn,3
Sámi allaskuvla/Sámi University of Applied Sciences,2015,lukket,14
Sámi allaskuvla/Sámi University of Applied Sciences,2016,diamant,1
Sámi allaskuvla/Sámi University of Applied Sciences,2016,gull,1
Sámi allaskuvla/Sámi University of Applied Sciences,2016,lukket,6
Sámi allaskuvla/Sámi University of Applied Sciences,2017,diamant,5
Sámi allaskuvla/Sámi University of Applied Sciences,2017,gull,2
Sámi allaskuvla/Sámi University of Applied Sciences,2017,grønn,2
Sámi allaskuvla/Sámi University of Applied Sciences,2017,lukket,4
Sámi allaskuvla/Sámi University of Applied Sciences,2018,diamant,4
Sámi allaskuvla/Sámi University of Applied Sciences,2018,gull,1
Sámi allaskuvla/Sámi University of Applied Sciences,2018,lukket,6
Sámi allaskuvla/Sámi University of Applied Sciences,2019,diamant,1
Sámi allaskuvla/Sámi University of Applied Sciences,2019,gull,3
Sámi allaskuvla/Sámi University of Applied Sciences,2019,lukket,6
Sámi allaskuvla/Sámi University of Applied Sciences,2020,diamant,2
Sámi allaskuvla/Sámi University of Applied Sciences,2020,gull,3
Sámi allaskuvla/Sámi University of Applied Sciences,2020,hybrid,2
Sámi allaskuvla/Sámi University of Applied Sciences,2020,hybrid_avtale,1
Sámi allaskuvla/Sámi University of Applied Sciences,2020,grønn,2
Sámi allaskuvla/Sámi University of Applied Sciences,2020,lukket,6
Sámi allaskuvla/Sámi University of Applied Sciences,2021,diamant,3
Sámi allaskuvla/Sámi University of Applied Sciences,2021,grønn,1
Sámi allaskuvla/Sámi University of Applied Sciences,2021,lukket,6
Sámi allaskuvla/Sámi University of Applied Sciences,2022,diamant,3
Sámi allaskuvla/Sámi University of Applied Sciences,2022,gull,3
Sámi allaskuvla/Sámi University of Applied Sciences,2022,hybrid,6
Sámi allaskuvla/Sámi University of Applied Sciences,2022,hybrid_avtale,1
Sámi allaskuvla/Sámi University of Applied Sciences,2022,grønn,2
Sámi allaskuvla/Sámi University of Applied Sciences,2022,lukket,6
Sámi allaskuvla/Sámi University of Applied Sciences,2023,diamant,1
Sámi allaskuvla/Sámi University of Applied Sciences,2023,gull,2
Sámi allaskuvla/Sámi University of Applied Sciences,2023,hybrid,6
Sámi allaskuvla/Sámi University of Applied Sciences,2023,grønn,2
Sámi allaskuvla/Sámi University of Applied Sciences,2023,lukket,4
Sámi allaskuvla/Sámi University of Applied Sciences,2024,diamant,10
Sámi allaskuvla/Sámi University of Applied Sciences,2024,gull,4
Sámi allaskuvla/Sámi University of Applied Sciences,2024,hybrid,1
Sámi allaskuvla/Sámi University of Applied Sciences,2024,lukket,8
Sámi allaskuvla/Sámi University of Applied Sciences,2025,diamant,4
Sámi allaskuvla/Sámi University of Applied Sciences,2025,gull,6
Sámi allaskuvla/Sámi University of Applied Sciences,2025,hybrid_avtale,3
Sámi allaskuvla/Sámi University of Applied Sciences,2025,grønn,2
Sámi allaskuvla/Sámi University of Applied Sciences,2025,lukket,6
Sørlandet sykehus HF,2013,diamant,2
Sørlandet sykehus HF,2013,gull,18
Sørlandet sykehus HF,2013,hybrid,3
Sørlandet sykehus HF,2013,grønn,6
Sørlandet sykehus HF,2013,lukket,52
Sørlandet sykehus HF,2014,diamant,4
Sørlandet sykehus HF,2014,gull,21
Sørlandet sykehus HF,2014,hybrid,10
Sørlandet sykehus HF,2014,grønn,7
Sørlandet sykehus HF,2014,lukket,47
Sørlandet sykehus HF,2015,diamant,3
Sørlandet sykehus HF,2015,gull,24
Sørlandet sykehus HF,2015,hybrid,10
Sørlandet sykehus HF,2015,grønn,3
Sørlandet sykehus HF,2015,lukket,58
Sørlandet sykehus HF,2016,diamant,7
Sørlandet sykehus HF,2016,gull,28
Sørlandet sykehus HF,2016,hybrid,8
Sørlandet sykehus HF,2016,grønn,10
Sørlandet sykehus HF,2016,lukket,51
Sørlandet sykehus HF,2017,diamant,8
Sørlandet sykehus HF,2017,gull,36
Sørlandet sykehus HF,2017,hybrid,9
Sørlandet sykehus HF,2017,grønn,19
Sørlandet sykehus HF,2017,lukket,42
Sørlandet sykehus HF,2018,diamant,6
Sørlandet sykehus HF,2018,gull,37
Sørlandet sykehus HF,2018,hybrid,6
Sørlandet sykehus HF,2018,grønn,25
Sørlandet sykehus HF,2018,lukket,37
Sørlandet sykehus HF,2019,diamant,11
Sørlandet sykehus HF,2019,gull,45
Sørlandet sykehus HF,2019,hybrid,16
Sørlandet sykehus HF,2019,hybrid_avtale,5
Sørlandet sykehus HF,2019,grønn,18
Sørlandet sykehus HF,2019,lukket,34
Sørlandet sykehus HF,2020,diamant,4
Sørlandet sykehus HF,2020,gull,44
Sørlandet sykehus HF,2020,hybrid,11
Sørlandet sykehus HF,2020,hybrid_avtale,20
Sørlandet sykehus HF,2020,grønn,11
Sørlandet sykehus HF,2020,lukket,21
Sørlandet sykehus HF,2021,diamant,6
Sørlandet sykehus HF,2021,gull,50
Sørlandet sykehus HF,2021,hybrid,20
Sørlandet sykehus HF,2021,hybrid_avtale,34
Sørlandet sykehus HF,2021,grønn,17
Sørlandet sykehus HF,2021,lukket,25
Sørlandet sykehus HF,2022,diamant,3
Sørlandet sykehus HF,2022,gull,81
Sørlandet sykehus HF,2022,hybrid,25
Sørlandet sykehus HF,2022,hybrid_avtale,33
Sørlandet sykehus HF,2022,grønn,14
Sørlandet sykehus HF,2022,lukket,13
Sørlandet sykehus HF,2023,diamant,6
Sørlandet sykehus HF,2023,gull,72
Sørlandet sykehus HF,2023,hybrid,22
Sørlandet sykehus HF,2023,hybrid_avtale,33
Sørlandet sykehus HF,2023,grønn,11
Sørlandet sykehus HF,2023,lukket,19
Sørlandet sykehus HF,2024,diamant,5
Sørlandet sykehus HF,2024,gull,75
Sørlandet sykehus HF,2024,hybrid,21
Sørlandet sykehus HF,2024,hybrid_avtale,49
Sørlandet sykehus HF,2024,grønn,6
Sørlandet sykehus HF,2024,lukket,13
Sørlandet sykehus HF,2025,diamant,3
Sørlandet sykehus HF,2025,gull,88
Sørlandet sykehus HF,2025,hybrid,24
Sørlandet sykehus HF,2025,hybrid_avtale,22
Sørlandet sykehus HF,2025,grønn,11
Sørlandet sykehus HF,2025,deponert,1
Sørlandet sykehus HF,2025,lukket,17
Tannhelsetjenestens kompetansesenter Nord-Norge,2025,gull,14
Tannhelsetjenestens kompetansesenter Nord-Norge,2025,hybrid,2
Tannhelsetjenestens kompetansesenter Nord-Norge,2025,hybrid_avtale,1
Tannhelsetjenestens kompetansesenter Nord-Norge,2025,grønn,3
Tannhelsetjenestens kompetansesenter Rogaland,2025,gull,9
Tannhelsetjenestens kompetansesenter Rogaland,2025,hybrid,3
Tannhelsetjenestens kompetansesenter Rogaland,2025,hybrid_avtale,1
Tannhelsetjenestens kompetansesenter Rogaland,2025,grønn,4
Tannhelsetjenestens kompetansesenter Vestland,2025,gull,16
Tannhelsetjenestens kompetansesenter Vestland,2025,hybrid,6
Tannhelsetjenestens kompetansesenter Vestland,2025,grønn,3
Tannhelsetjenestens kompetansesenter Vestland,2025,deponert,1
Tannhelsetjenestens kompetansesenter Øst,2025,gull,7
Tannhelsetjenestens kompetansesenter Øst,2025,hybrid,4
Tannhelsetjenestens kompetansesenter Øst,2025,lukket,6
Tannhelsetjenestens kompetansesentre,2017,gull,9
Tannhelsetjenestens kompetansesentre,2017,grønn,3
Tannhelsetjenestens kompetansesentre,2017,lukket,11
Tannhelsetjenestens kompetansesentre,2018,gull,7
Tannhelsetjenestens kompetansesentre,2018,hybrid,1
Tannhelsetjenestens kompetansesentre,2018,grønn,2
Tannhelsetjenestens kompetansesentre,2018,lukket,13
Tannhelsetjenestens kompetansesentre,2019,diamant,1
Tannhelsetjenestens kompetansesentre,2019,gull,12
Tannhelsetjenestens kompetansesentre,2019,hybrid,2
Tannhelsetjenestens kompetansesentre,2019,hybrid_avtale,3
Tannhelsetjenestens kompetansesentre,2019,grønn,5
Tannhelsetjenestens kompetansesentre,2019,lukket,13
Tannhelsetjenestens kompetansesentre,2020,diamant,1
Tannhelsetjenestens kompetansesentre,2020,gull,18
Tannhelsetjenestens kompetansesentre,2020,hybrid,8
Tannhelsetjenestens kompetansesentre,2020,hybrid_avtale,10
Tannhelsetjenestens kompetansesentre,2020,grønn,4
Tannhelsetjenestens kompetansesentre,2020,lukket,8
Tannhelsetjenestens kompetansesentre,2021,gull,38
Tannhelsetjenestens kompetansesentre,2021,hybrid,11
Tannhelsetjenestens kompetansesentre,2021,hybrid_avtale,10
Tannhelsetjenestens kompetansesentre,2021,grønn,6
Tannhelsetjenestens kompetansesentre,2021,lukket,7
Tannhelsetjenestens kompetansesentre,2022,gull,22
Tannhelsetjenestens kompetansesentre,2022,hybrid,8
Tannhelsetjenestens kompetansesentre,2022,hybrid_avtale,26
Tannhelsetjenestens kompetansesentre,2022,grønn,10
Tannhelsetjenestens kompetansesentre,2022,lukket,6
Tannhelsetjenestens kompetansesentre,2023,gull,33
Tannhelsetjenestens kompetansesentre,2023,hybrid,10
Tannhelsetjenestens kompetansesentre,2023,hybrid_avtale,9
Tannhelsetjenestens kompetansesentre,2023,grønn,2
Tannhelsetjenestens kompetansesentre,2023,lukket,8
Tannhelsetjenestens kompetansesentre,2024,gull,37
Tannhelsetjenestens kompetansesentre,2024,hybrid,10
Tannhelsetjenestens kompetansesentre,2024,hybrid_avtale,17
Tannhelsetjenestens kompetansesentre,2024,grønn,3
Tannhelsetjenestens kompetansesentre,2024,lukket,5
Telemarksforsking,2013,diamant,1
Telemarksforsking,2013,gull,1
Telemarksforsking,2013,lukket,6
Telemarksforsking,2014,diamant,3
Telemarksforsking,2014,grønn,1
Telemarksforsking,2014,lukket,3
Telemarksforsking,2015,diamant,2
Telemarksforsking,2015,gull,1
Telemarksforsking,2015,lukket,7
Telemarksforsking,2016,diamant,1
Telemarksforsking,2016,gull,1
Telemarksforsking,2016,grønn,1
Telemarksforsking,2016,lukket,7
Telemarksforsking,2017,diamant,8
Telemarksforsking,2017,grønn,1
Telemarksforsking,2017,lukket,5
Telemarksforsking,2018,diamant,4
Telemarksforsking,2018,lukket,3
Telemarksforsking,2019,diamant,5
Telemarksforsking,2019,gull,1
Telemarksforsking,2019,grønn,2
Telemarksforsking,2019,lukket,2
Telemarksforsking,2020,diamant,8
Telemarksforsking,2020,lukket,3
Telemarksforsking,2021,diamant,2
Telemarksforsking,2021,gull,2
Telemarksforsking,2021,grønn,2
Telemarksforsking,2021,lukket,9
Telemarksforsking,2022,diamant,10
Telemarksforsking,2022,hybrid_avtale,1
Telemarksforsking,2022,grønn,3
Telemarksforsking,2022,lukket,2
Telemarksforsking,2023,diamant,6
Telemarksforsking,2023,gull,4
Telemarksforsking,2023,lukket,4
Telemarksforsking,2024,diamant,5
Telemarksforsking,2024,gull,2
Telemarksforsking,2024,hybrid,3
Telemarksforsking,2024,hybrid_avtale,2
Telemarksforsking,2024,lukket,7
Telemarksforsking,2025,diamant,6
Telemarksforsking,2025,gull,3
Telemarksforsking,2025,hybrid,1
Telemarksforsking,2025,hybrid_avtale,3
Telemarksforsking,2025,grønn,1
Telemarksforsking,2025,lukket,3
Transportøkonomisk institutt,2013,hybrid,1
Transportøkonomisk institutt,2013,grønn,22
Transportøkonomisk institutt,2013,lukket,12
Transportøkonomisk institutt,2014,diamant,1
Transportøkonomisk institutt,2014,gull,6
Transportøkonomisk institutt,2014,hybrid,1
Transportøkonomisk institutt,2014,grønn,23
Transportøkonomisk institutt,2014,lukket,14
Transportøkonomisk institutt,2015,gull,6
Transportøkonomisk institutt,2015,hybrid,1
Transportøkonomisk institutt,2015,grønn,27
Transportøkonomisk institutt,2015,lukket,14
Transportøkonomisk institutt,2016,diamant,1
Transportøkonomisk institutt,2016,gull,9
Transportøkonomisk institutt,2016,hybrid,5
Transportøkonomisk institutt,2016,grønn,26
Transportøkonomisk institutt,2016,lukket,2
Transportøkonomisk institutt,2017,diamant,1
Transportøkonomisk institutt,2017,gull,14
Transportøkonomisk institutt,2017,hybrid,3
Transportøkonomisk institutt,2017,grønn,33
Transportøkonomisk institutt,2018,gull,3
Transportøkonomisk institutt,2018,hybrid,11
Transportøkonomisk institutt,2018,grønn,34
Transportøkonomisk institutt,2019,diamant,4
Transportøkonomisk institutt,2019,gull,13
Transportøkonomisk institutt,2019,hybrid,2
Transportøkonomisk institutt,2019,hybrid_avtale,20
Transportøkonomisk institutt,2019,grønn,13
Transportøkonomisk institutt,2019,lukket,1
Transportøkonomisk institutt,2020,gull,13
Transportøkonomisk institutt,2020,hybrid_avtale,18
Transportøkonomisk institutt,2020,grønn,12
Transportøkonomisk institutt,2020,lukket,2
Transportøkonomisk institutt,2021,diamant,1
Transportøkonomisk institutt,2021,gull,19
Transportøkonomisk institutt,2021,hybrid,10
Transportøkonomisk institutt,2021,hybrid_avtale,25
Transportøkonomisk institutt,2021,grønn,16
Transportøkonomisk institutt,2021,lukket,1
Transportøkonomisk institutt,2022,gull,25
Transportøkonomisk institutt,2022,hybrid,7
Transportøkonomisk institutt,2022,hybrid_avtale,25
Transportøkonomisk institutt,2022,grønn,5
Transportøkonomisk institutt,2022,lukket,4
Transportøkonomisk institutt,2023,gull,20
Transportøkonomisk institutt,2023,hybrid,12
Transportøkonomisk institutt,2023,hybrid_avtale,28
Transportøkonomisk institutt,2023,grønn,12
Transportøkonomisk institutt,2023,lukket,1
Transportøkonomisk institutt,2024,diamant,6
Transportøkonomisk institutt,2024,gull,19
Transportøkonomisk institutt,2024,hybrid,9
Transportøkonomisk institutt,2024,hybrid_avtale,30
Transportøkonomisk institutt,2024,grønn,6
Transportøkonomisk institutt,2025,diamant,1
Transportøkonomisk institutt,2025,gull,25
Transportøkonomisk institutt,2025,hybrid,10
Transportøkonomisk institutt,2025,hybrid_avtale,25
Transportøkonomisk institutt,2025,grønn,8
Transportøkonomisk institutt,2025,deponert,1
Transportøkonomisk institutt,2025,lukket,1
UiT Norges arktiske universitet,2013,diamant,43
UiT Norges arktiske universitet,2013,gull,219
UiT Norges arktiske universitet,2013,hybrid,66
UiT Norges arktiske universitet,2013,grønn,191
UiT Norges arktiske universitet,2013,lukket,835
UiT Norges arktiske universitet,2014,diamant,90
UiT Norges arktiske universitet,2014,gull,250
UiT Norges arktiske universitet,2014,hybrid,84
UiT Norges arktiske universitet,2014,grønn,257
UiT Norges arktiske universitet,2014,lukket,755
UiT Norges arktiske universitet,2015,diamant,75
UiT Norges arktiske universitet,2015,gull,313
UiT Norges arktiske universitet,2015,hybrid,127
UiT Norges arktiske universitet,2015,grønn,304
UiT Norges arktiske universitet,2015,deponert,2
UiT Norges arktiske universitet,2015,lukket,782
UiT Norges arktiske universitet,2016,diamant,85
UiT Norges arktiske universitet,2016,gull,367
UiT Norges arktiske universitet,2016,hybrid,116
UiT Norges arktiske universitet,2016,grønn,353
UiT Norges arktiske universitet,2016,deponert,1
UiT Norges arktiske universitet,2016,lukket,715
UiT Norges arktiske universitet,2017,diamant,89
UiT Norges arktiske universitet,2017,gull,387
UiT Norges arktiske universitet,2017,hybrid,134
UiT Norges arktiske universitet,2017,grønn,518
UiT Norges arktiske universitet,2017,lukket,529
UiT Norges arktiske universitet,2018,diamant,108
UiT Norges arktiske universitet,2018,gull,519
UiT Norges arktiske universitet,2018,hybrid,151
UiT Norges arktiske universitet,2018,grønn,548
UiT Norges arktiske universitet,2018,lukket,493
UiT Norges arktiske universitet,2019,diamant,121
UiT Norges arktiske universitet,2019,gull,556
UiT Norges arktiske universitet,2019,hybrid,147
UiT Norges arktiske universitet,2019,hybrid_avtale,102
UiT Norges arktiske universitet,2019,grønn,690
UiT Norges arktiske universitet,2019,lukket,252
UiT Norges arktiske universitet,2020,diamant,127
UiT Norges arktiske universitet,2020,gull,675
UiT Norges arktiske universitet,2020,hybrid,170
UiT Norges arktiske universitet,2020,hybrid_avtale,350
UiT Norges arktiske universitet,2020,grønn,475
UiT Norges arktiske universitet,2020,lukket,214
UiT Norges arktiske universitet,2021,diamant,117
UiT Norges arktiske universitet,2021,gull,851
UiT Norges arktiske universitet,2021,hybrid,227
UiT Norges arktiske universitet,2021,hybrid_avtale,383
UiT Norges arktiske universitet,2021,grønn,408
UiT Norges arktiske universitet,2021,deponert,1
UiT Norges arktiske universitet,2021,lukket,184
UiT Norges arktiske universitet,2022,diamant,143
UiT Norges arktiske universitet,2022,gull,860
UiT Norges arktiske universitet,2022,hybrid,226
UiT Norges arktiske universitet,2022,hybrid_avtale,385
UiT Norges arktiske universitet,2022,grønn,403
UiT Norges arktiske universitet,2022,lukket,156
UiT Norges arktiske universitet,2023,diamant,121
UiT Norges arktiske universitet,2023,gull,819
UiT Norges arktiske universitet,2023,hybrid,253
UiT Norges arktiske universitet,2023,hybrid_avtale,403
UiT Norges arktiske universitet,2023,grønn,353
UiT Norges arktiske universitet,2023,deponert,1
UiT Norges arktiske universitet,2023,lukket,96
UiT Norges arktiske universitet,2024,diamant,97
UiT Norges arktiske universitet,2024,gull,768
UiT Norges arktiske universitet,2024,hybrid,257
UiT Norges arktiske universitet,2024,hybrid_avtale,400
UiT Norges arktiske universitet,2024,grønn,293
UiT Norges arktiske universitet,2024,deponert,1
UiT Norges arktiske universitet,2024,lukket,76
UiT Norges arktiske universitet,2025,diamant,87
UiT Norges arktiske universitet,2025,gull,845
UiT Norges arktiske universitet,2025,hybrid,300
UiT Norges arktiske universitet,2025,hybrid_avtale,362
UiT Norges arktiske universitet,2025,grønn,292
UiT Norges arktiske universitet,2025,deponert,42
UiT Norges arktiske universitet,2025,lukket,94
Unicare,2022,gull,2
Unicare,2022,hybrid,1
Unicare,2022,hybrid_avtale,3
Unicare,2022,grønn,1
Unicare,2023,gull,9
Unicare,2023,hybrid,1
Unicare,2023,hybrid_avtale,4
Unicare,2023,grønn,1
Unicare,2024,gull,11
Unicare,2024,hybrid,1
Unicare,2024,hybrid_avtale,3
Unicare,2024,grønn,2
Unicare,2024,lukket,1
Universitetet i Agder,2013,diamant,13
Universitetet i Agder,2013,gull,66
Universitetet i Agder,2013,hybrid,54
Universitetet i Agder,2013,grønn,102
Universitetet i Agder,2013,lukket,247
Universitetet i Agder,2014,diamant,17
Universitetet i Agder,2014,gull,91
Universitetet i Agder,2014,hybrid,40
Universitetet i Agder,2014,grønn,112
Universitetet i Agder,2014,lukket,246
Universitetet i Agder,2015,diamant,22
Universitetet i Agder,2015,gull,60
Universitetet i Agder,2015,hybrid,12
Universitetet i Agder,2015,grønn,93
Universitetet i Agder,2015,lukket,288
Universitetet i Agder,2016,diamant,21
Universitetet i Agder,2016,gull,72
Universitetet i Agder,2016,hybrid,15
Universitetet i Agder,2016,grønn,102
Universitetet i Agder,2016,lukket,246
Universitetet i Agder,2017,diamant,45
Universitetet i Agder,2017,gull,82
Universitetet i Agder,2017,hybrid,42
Universitetet i Agder,2017,grønn,124
Universitetet i Agder,2017,lukket,247
Universitetet i Agder,2018,diamant,40
Universitetet i Agder,2018,gull,85
Universitetet i Agder,2018,hybrid,38
Universitetet i Agder,2018,grønn,142
Universitetet i Agder,2018,deponert,1
Universitetet i Agder,2018,lukket,239
Universitetet i Agder,2019,diamant,31
Universitetet i Agder,2019,gull,120
Universitetet i Agder,2019,hybrid,43
Universitetet i Agder,2019,hybrid_avtale,30
Universitetet i Agder,2019,grønn,162
Universitetet i Agder,2019,deponert,1
Universitetet i Agder,2019,lukket,209
Universitetet i Agder,2020,diamant,57
Universitetet i Agder,2020,gull,145
Universitetet i Agder,2020,hybrid,46
Universitetet i Agder,2020,hybrid_avtale,123
Universitetet i Agder,2020,grønn,204
Universitetet i Agder,2020,lukket,169
Universitetet i Agder,2021,diamant,68
Universitetet i Agder,2021,gull,226
Universitetet i Agder,2021,hybrid,72
Universitetet i Agder,2021,hybrid_avtale,204
Universitetet i Agder,2021,grønn,176
Universitetet i Agder,2021,lukket,185
Universitetet i Agder,2022,diamant,46
Universitetet i Agder,2022,gull,275
Universitetet i Agder,2022,hybrid,140
Universitetet i Agder,2022,hybrid_avtale,149
Universitetet i Agder,2022,grønn,119
Universitetet i Agder,2022,lukket,198
Universitetet i Agder,2023,diamant,74
Universitetet i Agder,2023,gull,278
Universitetet i Agder,2023,hybrid,105
Universitetet i Agder,2023,hybrid_avtale,159
Universitetet i Agder,2023,grønn,101
Universitetet i Agder,2023,deponert,1
Universitetet i Agder,2023,lukket,212
Universitetet i Agder,2024,diamant,63
Universitetet i Agder,2024,gull,278
Universitetet i Agder,2024,hybrid,97
Universitetet i Agder,2024,hybrid_avtale,180
Universitetet i Agder,2024,grønn,80
Universitetet i Agder,2024,lukket,202
Universitetet i Agder,2025,diamant,61
Universitetet i Agder,2025,gull,290
Universitetet i Agder,2025,hybrid,133
Universitetet i Agder,2025,hybrid_avtale,140
Universitetet i Agder,2025,grønn,118
Universitetet i Agder,2025,deponert,18
Universitetet i Agder,2025,lukket,167
Universitetet i Bergen,2013,diamant,55
Universitetet i Bergen,2013,gull,365
Universitetet i Bergen,2013,hybrid,215
Universitetet i Bergen,2013,grønn,262
Universitetet i Bergen,2013,deponert,2
Universitetet i Bergen,2013,lukket,1689
Universitetet i Bergen,2014,diamant,124
Universitetet i Bergen,2014,gull,437
Universitetet i Bergen,2014,hybrid,263
Universitetet i Bergen,2014,grønn,323
Universitetet i Bergen,2014,lukket,1344
Universitetet i Bergen,2015,diamant,154
Universitetet i Bergen,2015,gull,480
Universitetet i Bergen,2015,hybrid,371
Universitetet i Bergen,2015,grønn,260
Universitetet i Bergen,2015,deponert,1
Universitetet i Bergen,2015,lukket,1377
Universitetet i Bergen,2016,diamant,199
