institution,year,status,total
Norsk Utenrikspolitisk Institutt,2013,green,4
Norsk Utenrikspolitisk Institutt,2013,closed,42
Norsk Utenrikspolitisk Institutt,2014,diamond,2
Norsk Utenrikspolitisk Institutt,2014,gold,2
Norsk Utenrikspolitisk Institutt,2014,hybrid,3
Norsk Utenrikspolitisk Institutt,2014,green,9
Norsk Utenrikspolitisk Institutt,2014,closed,45
Norsk Utenrikspolitisk Institutt,2015,diamond,5
Norsk Utenrikspolitisk Institutt,2015,gold,7
Norsk Utenrikspolitisk Institutt,2015,hybrid,4
Norsk Utenrikspolitisk Institutt,2015,green,10
Norsk Utenrikspolitisk Institutt,2015,closed,25
Norsk Utenrikspolitisk Institutt,2016,diamond,6
Norsk Utenrikspolitisk Institutt,2016,gold,3
Norsk Utenrikspolitisk Institutt,2016,hybrid,5
Norsk Utenrikspolitisk Institutt,2016,green,12
Norsk Utenrikspolitisk Institutt,2016,closed,16
Norsk Utenrikspolitisk Institutt,2017,diamond,10
Norsk Utenrikspolitisk Institutt,2017,gold,3
Norsk Utenrikspolitisk Institutt,2017,hybrid,15
Norsk Utenrikspolitisk Institutt,2017,green,17
Norsk Utenrikspolitisk Institutt,2017,closed,13
Norsk Utenrikspolitisk Institutt,2018,diamond,8
Norsk Utenrikspolitisk Institutt,2018,gold,2
Norsk Utenrikspolitisk Institutt,2018,hybrid,6
Norsk Utenrikspolitisk Institutt,2018,green,13
Norsk Utenrikspolitisk Institutt,2018,closed,13
Norsk Utenrikspolitisk Institutt,2019,diamond,12
Norsk Utenrikspolitisk Institutt,2019,gold,4
Norsk Utenrikspolitisk Institutt,2019,hybrid,5
Norsk Utenrikspolitisk Institutt,2019,hybrid_agreement,1
Norsk Utenrikspolitisk Institutt,2019,green,16
Norsk Utenrikspolitisk Institutt,2019,closed,6
Norsk Utenrikspolitisk Institutt,2020,diamond,6
Norsk Utenrikspolitisk Institutt,2020,gold,6
Norsk Utenrikspolitisk Institutt,2020,hybrid,9
Norsk Utenrikspolitisk Institutt,2020,hybrid_agreement,12
Norsk Utenrikspolitisk Institutt,2020,green,16
Norsk Utenrikspolitisk Institutt,2020,closed,9
Norsk Utenrikspolitisk Institutt,2021,diamond,4
Norsk Utenrikspolitisk Institutt,2021,gold,5
Norsk Utenrikspolitisk Institutt,2021,hybrid,13
Norsk Utenrikspolitisk Institutt,2021,hybrid_agreement,8
Norsk Utenrikspolitisk Institutt,2021,green,11
Norsk Utenrikspolitisk Institutt,2021,closed,12
Norsk Utenrikspolitisk Institutt,2022,diamond,13
Norsk Utenrikspolitisk Institutt,2022,gold,4
Norsk Utenrikspolitisk Institutt,2022,hybrid,18
Norsk Utenrikspolitisk Institutt,2022,hybrid_agreement,12
Norsk Utenrikspolitisk Institutt,2022,green,7
Norsk Utenrikspolitisk Institutt,2022,closed,5
Norsk Utenrikspolitisk Institutt,2023,diamond,13
Norsk Utenrikspolitisk Institutt,2023,gold,7
Norsk Utenrikspolitisk Institutt,2023,hybrid,25
Norsk Utenrikspolitisk Institutt,2023,hybrid_agreement,10
Norsk Utenrikspolitisk Institutt,2023,green,3
Norsk Utenrikspolitisk Institutt,2023,closed,11
Norsk Utenrikspolitisk Institutt,2024,diamond,14
Norsk Utenrikspolitisk Institutt,2024,gold,4
Norsk Utenrikspolitisk Institutt,2024,hybrid,23
Norsk Utenrikspolitisk Institutt,2024,hybrid_agreement,12
Norsk Utenrikspolitisk Institutt,2024,green,7
Norsk Utenrikspolitisk Institutt,2024,closed,12
Norsk Utenrikspolitisk Institutt,2025,diamond,8
Norsk Utenrikspolitisk Institutt,2025,gold,10
Norsk Utenrikspolitisk Institutt,2025,hybrid,17
Norsk Utenrikspolitisk Institutt,2025,hybrid_agreement,12
Norsk Utenrikspolitisk Institutt,2025,green,8
Norsk Utenrikspolitisk Institutt,2025,deposited,2
Norsk Utenrikspolitisk Institutt,2025,closed,13
Norsk institutt for bioøkonomi,2013,diamond,9
Norsk institutt for bioøkonomi,2013,gold,24
Norsk institutt for bioøkonomi,2013,hybrid,5
Norsk institutt for bioøkonomi,2013,green,25
Norsk institutt for bioøkonomi,2013,closed,169
Norsk institutt for bioøkonomi,2014,diamond,4
Norsk institutt for bioøkonomi,2014,gold,30
Norsk institutt for bioøkonomi,2014,hybrid,20
Norsk institutt for bioøkonomi,2014,green,23
Norsk institutt for bioøkonomi,2014,closed,202
Norsk institutt for bioøkonomi,2015,diamond,2
Norsk institutt for bioøkonomi,2015,gold,41
Norsk institutt for bioøkonomi,2015,hybrid,12
Norsk institutt for bioøkonomi,2015,green,24
Norsk institutt for bioøkonomi,2015,closed,171
Norsk institutt for bioøkonomi,2016,diamond,4
Norsk institutt for bioøkonomi,2016,gold,44
Norsk institutt for bioøkonomi,2016,hybrid,24
Norsk institutt for bioøkonomi,2016,green,46
Norsk institutt for bioøkonomi,2016,closed,130
Norsk institutt for bioøkonomi,2017,diamond,6
Norsk institutt for bioøkonomi,2017,gold,65
Norsk institutt for bioøkonomi,2017,hybrid,40
Norsk institutt for bioøkonomi,2017,green,70
Norsk institutt for bioøkonomi,2017,closed,152
Norsk institutt for bioøkonomi,2018,diamond,9
Norsk institutt for bioøkonomi,2018,gold,67
Norsk institutt for bioøkonomi,2018,hybrid,40
Norsk institutt for bioøkonomi,2018,green,73
Norsk institutt for bioøkonomi,2018,closed,95
Norsk institutt for bioøkonomi,2019,diamond,4
Norsk institutt for bioøkonomi,2019,gold,90
Norsk institutt for bioøkonomi,2019,hybrid,31
Norsk institutt for bioøkonomi,2019,hybrid_agreement,21
Norsk institutt for bioøkonomi,2019,green,49
Norsk institutt for bioøkonomi,2019,closed,69
Norsk institutt for bioøkonomi,2020,diamond,12
Norsk institutt for bioøkonomi,2020,gold,123
Norsk institutt for bioøkonomi,2020,hybrid,37
Norsk institutt for bioøkonomi,2020,hybrid_agreement,55
Norsk institutt for bioøkonomi,2020,green,43
Norsk institutt for bioøkonomi,2020,closed,57
Norsk institutt for bioøkonomi,2021,diamond,3
Norsk institutt for bioøkonomi,2021,gold,140
Norsk institutt for bioøkonomi,2021,hybrid,37
Norsk institutt for bioøkonomi,2021,hybrid_agreement,54
Norsk institutt for bioøkonomi,2021,green,34
Norsk institutt for bioøkonomi,2021,closed,69
Norsk institutt for bioøkonomi,2022,diamond,3
Norsk institutt for bioøkonomi,2022,gold,133
Norsk institutt for bioøkonomi,2022,hybrid,42
Norsk institutt for bioøkonomi,2022,hybrid_agreement,48
Norsk institutt for bioøkonomi,2022,green,33
Norsk institutt for bioøkonomi,2022,closed,50
Norsk institutt for bioøkonomi,2023,diamond,6
Norsk institutt for bioøkonomi,2023,gold,141
Norsk institutt for bioøkonomi,2023,hybrid,44
Norsk institutt for bioøkonomi,2023,hybrid_agreement,51
Norsk institutt for bioøkonomi,2023,green,25
Norsk institutt for bioøkonomi,2023,closed,66
Norsk institutt for bioøkonomi,2024,diamond,9
Norsk institutt for bioøkonomi,2024,gold,130
Norsk institutt for bioøkonomi,2024,hybrid,60
Norsk institutt for bioøkonomi,2024,hybrid_agreement,71
Norsk institutt for bioøkonomi,2024,green,19
Norsk institutt for bioøkonomi,2024,closed,46
Norsk institutt for bioøkonomi,2025,diamond,8
Norsk institutt for bioøkonomi,2025,gold,116
Norsk institutt for bioøkonomi,2025,hybrid,72
Norsk institutt for bioøkonomi,2025,hybrid_agreement,54
Norsk institutt for bioøkonomi,2025,green,25
Norsk institutt for bioøkonomi,2025,deposited,7
Norsk institutt for bioøkonomi,2025,closed,42
Norsk institutt for kulturminneforskning,2013,diamond,2
Norsk institutt for kulturminneforskning,2013,gold,2
Norsk institutt for kulturminneforskning,2013,green,3
Norsk institutt for kulturminneforskning,2013,closed,16
Norsk institutt for kulturminneforskning,2014,diamond,2
Norsk institutt for kulturminneforskning,2014,gold,2
Norsk institutt for kulturminneforskning,2014,hybrid,1
Norsk institutt for kulturminneforskning,2014,green,4
Norsk institutt for kulturminneforskning,2014,closed,11
Norsk institutt for kulturminneforskning,2015,diamond,1
Norsk institutt for kulturminneforskning,2015,gold,2
Norsk institutt for kulturminneforskning,2015,green,13
Norsk institutt for kulturminneforskning,2015,closed,15
Norsk institutt for kulturminneforskning,2016,hybrid,1
Norsk institutt for kulturminneforskning,2016,green,10
Norsk institutt for kulturminneforskning,2016,closed,12
Norsk institutt for kulturminneforskning,2017,diamond,6
Norsk institutt for kulturminneforskning,2017,gold,1
Norsk institutt for kulturminneforskning,2017,hybrid,3
Norsk institutt for kulturminneforskning,2017,green,10
Norsk institutt for kulturminneforskning,2017,closed,7
Norsk institutt for kulturminneforskning,2018,diamond,6
Norsk institutt for kulturminneforskning,2018,gold,4
Norsk institutt for kulturminneforskning,2018,hybrid,9
Norsk institutt for kulturminneforskning,2018,green,18
Norsk institutt for kulturminneforskning,2018,closed,6
Norsk institutt for kulturminneforskning,2019,diamond,6
Norsk institutt for kulturminneforskning,2019,gold,8
Norsk institutt for kulturminneforskning,2019,hybrid,6
Norsk institutt for kulturminneforskning,2019,hybrid_agreement,1
Norsk institutt for kulturminneforskning,2019,green,5
Norsk institutt for kulturminneforskning,2019,closed,8
Norsk institutt for kulturminneforskning,2020,diamond,7
Norsk institutt for kulturminneforskning,2020,gold,9
Norsk institutt for kulturminneforskning,2020,hybrid,5
Norsk institutt for kulturminneforskning,2020,green,13
Norsk institutt for kulturminneforskning,2020,closed,6
Norsk institutt for kulturminneforskning,2021,diamond,8
Norsk institutt for kulturminneforskning,2021,gold,7
Norsk institutt for kulturminneforskning,2021,hybrid,9
Norsk institutt for kulturminneforskning,2021,hybrid_agreement,3
Norsk institutt for kulturminneforskning,2021,green,8
Norsk institutt for kulturminneforskning,2021,closed,2
Norsk institutt for kulturminneforskning,2022,diamond,6
Norsk institutt for kulturminneforskning,2022,gold,5
Norsk institutt for kulturminneforskning,2022,hybrid,5
Norsk institutt for kulturminneforskning,2022,hybrid_agreement,1
Norsk institutt for kulturminneforskning,2022,green,8
Norsk institutt for kulturminneforskning,2022,closed,2
Norsk institutt for kulturminneforskning,2023,diamond,7
Norsk institutt for kulturminneforskning,2023,gold,8
Norsk institutt for kulturminneforskning,2023,hybrid,7
Norsk institutt for kulturminneforskning,2023,hybrid_agreement,7
Norsk institutt for kulturminneforskning,2023,green,2
Norsk institutt for kulturminneforskning,2023,closed,9
Norsk institutt for kulturminneforskning,2024,diamond,8
Norsk institutt for kulturminneforskning,2024,gold,4
Norsk institutt for kulturminneforskning,2024,hybrid,6
Norsk institutt for kulturminneforskning,2024,hybrid_agreement,6
Norsk institutt for kulturminneforskning,2024,green,2
Norsk institutt for kulturminneforskning,2024,closed,4
Norsk institutt for kulturminneforskning,2025,diamond,8
Norsk institutt for kulturminneforskning,2025,gold,7
Norsk institutt for kulturminneforskning,2025,hybrid,8
Norsk institutt for kulturminneforskning,2025,hybrid_agreement,9
Norsk institutt for kulturminneforskning,2025,green,1
Norsk institutt for kulturminneforskning,2025,deposited,7
Norsk institutt for kulturminneforskning,2025,closed,5
Norsk institutt for naturforskning,2013,diamond,6
Norsk institutt for naturforskning,2013,gold,37
Norsk institutt for naturforskning,2013,hybrid,6
Norsk institutt for naturforskning,2013,green,46
Norsk institutt for naturforskning,2013,closed,124
Norsk institutt for naturforskning,2014,diamond,2
Norsk institutt for naturforskning,2014,gold,39
Norsk institutt for naturforskning,2014,hybrid,23
Norsk institutt for naturforskning,2014,green,37
Norsk institutt for naturforskning,2014,closed,82
Norsk institutt for naturforskning,2015,diamond,2
Norsk institutt for naturforskning,2015,gold,37
Norsk institutt for naturforskning,2015,hybrid,16
Norsk institutt for naturforskning,2015,green,49
Norsk institutt for naturforskning,2015,closed,76
Norsk institutt for naturforskning,2016,diamond,4
Norsk institutt for naturforskning,2016,gold,60
Norsk institutt for naturforskning,2016,hybrid,30
Norsk institutt for naturforskning,2016,green,56
Norsk institutt for naturforskning,2016,closed,92
Norsk institutt for naturforskning,2017,diamond,5
Norsk institutt for naturforskning,2017,gold,53
Norsk institutt for naturforskning,2017,hybrid,40
Norsk institutt for naturforskning,2017,green,90
Norsk institutt for naturforskning,2017,closed,70
Norsk institutt for naturforskning,2018,diamond,8
Norsk institutt for naturforskning,2018,gold,53
Norsk institutt for naturforskning,2018,hybrid,22
Norsk institutt for naturforskning,2018,green,132
Norsk institutt for naturforskning,2018,closed,24
Norsk institutt for naturforskning,2019,diamond,2
Norsk institutt for naturforskning,2019,gold,79
Norsk institutt for naturforskning,2019,hybrid,27
Norsk institutt for naturforskning,2019,hybrid_agreement,28
Norsk institutt for naturforskning,2019,green,90
Norsk institutt for naturforskning,2019,closed,35
Norsk institutt for naturforskning,2020,diamond,5
Norsk institutt for naturforskning,2020,gold,92
Norsk institutt for naturforskning,2020,hybrid,41
Norsk institutt for naturforskning,2020,hybrid_agreement,64
Norsk institutt for naturforskning,2020,green,74
Norsk institutt for naturforskning,2020,closed,25
Norsk institutt for naturforskning,2021,diamond,1
Norsk institutt for naturforskning,2021,gold,124
Norsk institutt for naturforskning,2021,hybrid,62
Norsk institutt for naturforskning,2021,hybrid_agreement,79
Norsk institutt for naturforskning,2021,green,58
Norsk institutt for naturforskning,2021,closed,16
Norsk institutt for naturforskning,2022,diamond,5
Norsk institutt for naturforskning,2022,gold,106
Norsk institutt for naturforskning,2022,hybrid,45
Norsk institutt for naturforskning,2022,hybrid_agreement,68
Norsk institutt for naturforskning,2022,green,47
Norsk institutt for naturforskning,2022,closed,21
Norsk institutt for naturforskning,2023,diamond,3
Norsk institutt for naturforskning,2023,gold,110
Norsk institutt for naturforskning,2023,hybrid,62
Norsk institutt for naturforskning,2023,hybrid_agreement,63
Norsk institutt for naturforskning,2023,green,36
Norsk institutt for naturforskning,2023,deposited,1
Norsk institutt for naturforskning,2023,closed,11
Norsk institutt for naturforskning,2024,diamond,7
Norsk institutt for naturforskning,2024,gold,119
Norsk institutt for naturforskning,2024,hybrid,54
Norsk institutt for naturforskning,2024,hybrid_agreement,66
Norsk institutt for naturforskning,2024,green,31
Norsk institutt for naturforskning,2024,closed,11
Norsk institutt for naturforskning,2025,diamond,14
Norsk institutt for naturforskning,2025,gold,152
Norsk institutt for naturforskning,2025,hybrid,104
Norsk institutt for naturforskning,2025,hybrid_agreement,47
Norsk institutt for naturforskning,2025,green,46
Norsk institutt for naturforskning,2025,deposited,6
Norsk institutt for naturforskning,2025,closed,8
Norsk institutt for vannforskning,2013,diamond,4
Norsk institutt for vannforskning,2013,gold,13
Norsk institutt for vannforskning,2013,hybrid,10
Norsk institutt for vannforskning,2013,green,39
Norsk institutt for vannforskning,2013,closed,70
Norsk institutt for vannforskning,2014,diamond,2
Norsk institutt for vannforskning,2014,gold,24
Norsk institutt for vannforskning,2014,hybrid,12
Norsk institutt for vannforskning,2014,green,33
Norsk institutt for vannforskning,2014,closed,58
Norsk institutt for vannforskning,2015,diamond,2
Norsk institutt for vannforskning,2015,gold,23
Norsk institutt for vannforskning,2015,hybrid,14
Norsk institutt for vannforskning,2015,green,31
Norsk institutt for vannforskning,2015,closed,64
Norsk institutt for vannforskning,2016,diamond,5
Norsk institutt for vannforskning,2016,gold,18
Norsk institutt for vannforskning,2016,hybrid,20
Norsk institutt for vannforskning,2016,green,33
Norsk institutt for vannforskning,2016,closed,65
Norsk institutt for vannforskning,2017,diamond,2
Norsk institutt for vannforskning,2017,gold,22
Norsk institutt for vannforskning,2017,hybrid,15
Norsk institutt for vannforskning,2017,green,46
Norsk institutt for vannforskning,2017,closed,56
Norsk institutt for vannforskning,2018,diamond,2
Norsk institutt for vannforskning,2018,gold,22
Norsk institutt for vannforskning,2018,hybrid,21
Norsk institutt for vannforskning,2018,green,76
Norsk institutt for vannforskning,2018,closed,27
Norsk institutt for vannforskning,2019,gold,38
Norsk institutt for vannforskning,2019,hybrid,16
Norsk institutt for vannforskning,2019,hybrid_agreement,20
Norsk institutt for vannforskning,2019,green,60
Norsk institutt for vannforskning,2019,closed,13
Norsk institutt for vannforskning,2020,diamond,1
Norsk institutt for vannforskning,2020,gold,43
Norsk institutt for vannforskning,2020,hybrid,32
Norsk institutt for vannforskning,2020,hybrid_agreement,40
Norsk institutt for vannforskning,2020,green,46
Norsk institutt for vannforskning,2020,closed,13
Norsk institutt for vannforskning,2021,diamond,1
Norsk institutt for vannforskning,2021,gold,60
Norsk institutt for vannforskning,2021,hybrid,37
Norsk institutt for vannforskning,2021,hybrid_agreement,45
Norsk institutt for vannforskning,2021,green,40
Norsk institutt for vannforskning,2021,closed,12
Norsk institutt for vannforskning,2022,diamond,4
Norsk institutt for vannforskning,2022,gold,60
Norsk institutt for vannforskning,2022,hybrid,33
Norsk institutt for vannforskning,2022,hybrid_agreement,30
Norsk institutt for vannforskning,2022,green,30
Norsk institutt for vannforskning,2022,closed,11
Norsk institutt for vannforskning,2023,diamond,2
Norsk institutt for vannforskning,2023,gold,53
Norsk institutt for vannforskning,2023,hybrid,31
Norsk institutt for vannforskning,2023,hybrid_agreement,52
Norsk institutt for vannforskning,2023,green,26
Norsk institutt for vannforskning,2023,closed,11
Norsk institutt for vannforskning,2024,diamond,1
Norsk institutt for vannforskning,2024,gold,56
Norsk institutt for vannforskning,2024,hybrid,46
Norsk institutt for vannforskning,2024,hybrid_agreement,41
Norsk institutt for vannforskning,2024,green,14
Norsk institutt for vannforskning,2024,closed,24
Norsk institutt for vannforskning,2025,diamond,3
